ID_SECCION,NOMBRE,ANIO,CICLO,CURSO_ID_CURSO,DOCENTE_ID_DOCENTE,CUPO,ESTADO
801563,4,2025,1,282,2195,49,CERRADA
801566,A+,2025,1,285,2198,49,CERRADA
800466,P5,2025,1,286,1098,43,CERRADA
802304,12,2025,1,314,1105,45,CERRADA
802310,M4,2025,1,316,1108,50,CERRADA
800109,M3,2025,1,320,1108,33,CERRADA
801211,_M,2025,1,322,1843,63,CERRADA
803192,P-,2025,1,335,1012,34,CERRADA
800114,N1,2025,1,346,1113,43,CERRADA
800487,04,2025,1,358,1119,54,CERRADA
801222,1-,2025,1,360,1854,55,CERRADA
801224,15,2025,1,362,1856,46,CERRADA
803154,N1,2025,1,369,1519,42,CERRADA
802375,M+,2025,1,370,1127,65,CERRADA
801237,E1,2025,1,394,1869,48,CERRADA
802406,P,2025,1,396,1138,52,CERRADA
800882,06,2025,1,428,1514,33,CERRADA
800894,C+,2025,1,452,1526,47,CERRADA
800901,F,2025,1,462,1533,65,CERRADA
801275,02,2025,1,504,1907,38,CERRADA
801284,A,2025,1,524,1916,30,CERRADA
802566,_2,2025,1,532,1188,62,CERRADA
802576,T+,2025,1,601,1190,42,CERRADA
800928,_I,2025,1,608,1560,58,CERRADA
801662,_N,2025,1,608,2294,65,CERRADA
802594,M,2025,1,612,1197,38,CERRADA
800575,N2,2025,1,642,1207,44,CERRADA
802638,H1,2025,1,644,1210,64,CERRADA
802679,_M,2025,1,663,1222,60,CERRADA
802692,S,2025,1,667,1226,31,CERRADA
802694,_P,2025,1,667,1228,50,CERRADA
802710,T+,2025,1,676,1233,43,CERRADA
802715,G,2025,1,700,1234,39,CERRADA
801702,N3,2025,1,700,2334,32,CERRADA
802740,E+,2025,1,719,1241,64,CERRADA
802772,07,2025,1,739,1251,55,CERRADA
802773,L+,2025,1,739,1252,40,CERRADA
800989,.F,2025,1,769,1621,51,CERRADA
801356,I1,2025,1,769,1988,38,CERRADA
802824,K1,2025,1,785,1268,65,CERRADA
801373,X,2025,1,789,2005,32,CERRADA
800649,_Q,2025,1,870,1281,31,CERRADA
802873,.S,2025,1,879,1284,41,CERRADA
801387,.U,2025,1,964,2019,35,CERRADA
802881,10,2025,1,964,1286,44,CERRADA
802889,L,2025,1,967,1289,55,CERRADA
801394,4,2025,1,974,2026,39,CERRADA
801762,Q,2025,1,975,2394,43,CERRADA
803174,F+,2025,1,1023,1833,42,CERRADA
800304,S,2025,1,1071,1303,44,CERRADA
801418,M3,2025,1,2004,2050,33,CERRADA
801787,14,2025,1,2006,2419,53,CERRADA
802986,P,2025,1,2006,1318,54,CERRADA
800695,S-,2025,1,3118,1327,32,CERRADA
803043,_O,2025,1,3664,1338,46,CERRADA
800336,_P,2025,1,3664,1335,32,CERRADA
803069,EI,2025,1,5014,1344,37,CERRADA
800346,.K,2025,1,5015,1345,32,CERRADA
801449,14,2025,1,7904,2081,37,CERRADA
801818,P5,2025,1,7913,2450,42,CERRADA
800352,.S,2025,1,7980,1351,33,CERRADA
803115,.N,2025,1,7987,1359,33,CERRADA
801471,K2,2025,2,6,2103,38,CERRADA
800386,B2,2025,2,69,1018,42,CERRADA
802058,C-,2025,2,92,1028,22,CERRADA
801131,I2,2025,2,101,1763,30,CERRADA
801867,M,2025,2,107,2499,44,CERRADA
800403,M-,2025,2,118,1035,39,CERRADA
802111,H2,2025,2,170,1046,40,CERRADA
802115,M,2025,2,172,1048,40,CERRADA
800786,E-,2025,2,201,1418,38,CERRADA
801890,.E,2025,2,206,2522,24,CERRADA
800059,C-,2025,2,211,1058,35,CERRADA
802167,.B,2025,2,216,1062,25,CERRADA
802173,15,2025,2,219,1064,45,CERRADA
801902,6+,2025,2,221,2534,37,CERRADA
801912,E,2025,2,238,2544,44,CERRADA
801556,.U,2025,2,250,2188,25,CERRADA
802248,B1,2025,2,250,1088,40,CERRADA
801205,Z,2025,2,307,1837,34,CERRADA
800474,_3,2025,2,316,1106,34,CERRADA
800859,P-,2025,2,366,1491,28,CERRADA
802369,_E,2025,2,368,1126,29,CERRADA
800134,R2,2025,2,390,1133,33,CERRADA
801243,I,2025,2,414,1875,27,CERRADA
800150,_3,2025,2,431,1149,26,CERRADA
802466,09,2025,2,440,1157,25,CERRADA
801626,C,2025,2,442,2258,41,CERRADA
800910,M-,2025,2,508,1542,28,CERRADA
800198,10,2025,2,614,1197,33,CERRADA
801304,M+,2025,2,636,1936,21,CERRADA
800576,O+,2025,2,643,1208,25,CERRADA
802647,R,2025,2,652,1212,44,CERRADA
802655,C,2025,2,654,1216,40,CERRADA
802717,H3,2025,2,702,1234,42,CERRADA
800240,E+,2025,2,710,1239,41,CERRADA
802745,D,2025,2,720,1244,23,CERRADA
802768,N-,2025,2,738,1250,40,CERRADA
801354,G1,2025,2,767,1986,26,CERRADA
801357,J1,2025,2,770,1989,30,CERRADA
801730,12,2025,2,776,2362,41,CERRADA
800269,K3,2025,2,786,1268,38,CERRADA
802860,.G,2025,2,798,1280,40,CERRADA
800651,.F,2025,2,960,1283,42,CERRADA
800290,P+,2025,2,969,1289,40,CERRADA
801397,A+,2025,2,991,2029,26,CERRADA
801401,C+,2025,2,1056,2033,38,CERRADA
801043,_P,2025,2,1091,1675,21,CERRADA
803012,_1,2025,2,3116,1326,37,CERRADA
800705,_P,2025,2,3710,1337,23,CERRADA
803058,P,2025,2,5008,1342,20,CERRADA
803067,Z1,2025,2,5012,1344,25,CERRADA
803094,E,2025,2,7980,1353,36,CERRADA
801480,P5,2025,3,22,2112,24,CERRADA
801487,Z1,2025,3,69,2119,27,CERRADA
802034,B+,2025,3,73,1022,34,CERRADA
801125,E3,2025,3,80,1757,25,CERRADA
802063,G1,2025,3,101,1031,25,CERRADA
801502,07,2025,3,114,2134,30,CERRADA
802089,5,2025,3,122,1039,28,CERRADA
801509,9,2025,3,150,2141,31,CERRADA
800058,C+,2025,3,210,1057,24,CERRADA
800086,G1,2025,3,248,1085,19,CERRADA
802404,Z,2025,3,396,1136,17,CERRADA
800509,G1,2025,3,414,1141,33,CERRADA
800514,L,2025,3,423,1146,29,CERRADA
802499,H2,2025,3,460,1168,23,CERRADA
802532,.N,2025,3,510,1176,16,CERRADA
801291,D3,2025,3,585,1923,23,CERRADA
801687,E+,2025,3,658,2319,16,CERRADA
802709,O,2025,3,676,1232,29,CERRADA
801715,_D,2025,3,732,2347,28,CERRADA
802792,02,2025,3,772,1258,18,CERRADA
802804,_A,2025,3,776,1261,34,CERRADA
800268,K2,2025,3,785,1267,23,CERRADA
800300,R+,2025,3,1056,1299,32,CERRADA
800305,S+,2025,3,1074,1304,32,CERRADA
802959,W,2025,3,1093,1311,19,CERRADA
801814,N1,2025,3,5015,2446,26,CERRADA
800383,A+,2025,4,39,1015,30,CERRADA
801129,H,2025,4,90,1761,29,CERRADA
801875,Q+,2025,4,147,2507,18,CERRADA
801877,R2,2025,4,152,2509,26,CERRADA
802103,_A,2025,4,154,1042,24,CERRADA
801879,U,2025,4,156,2511,26,CERRADA
800475,_B,2025,4,318,1107,20,CERRADA
800110,M4,2025,4,322,1109,25,CERRADA
800848,H2,2025,4,346,1480,21,CERRADA
802331,K3,2025,4,346,1114,29,CERRADA
800522,P4,2025,4,437,1154,22,CERRADA
802777,M4,2025,4,767,1254,15,CERRADA
800291,P-,2025,4,970,1290,24,CERRADA
803065,P5,2025,4,5011,1344,22,CERRADA
801475,N,2025,5,11,2107,47,CERRADA
801996,Q-,2025,5,17,1010,42,CERRADA
800744,N2,2025,5,18,1376,60,CERRADA
800011,.O,2025,5,19,1010,32,CERRADA
802011,_G,2025,5,28,1014,40,CERRADA
801850,B-,2025,5,30,2482,53,CERRADA
802015,N,2025,5,30,1016,65,CERRADA
800384,A2,2025,5,40,1016,56,CERRADA
802023,08,2025,5,60,1017,46,CERRADA
802028,M+,2025,5,69,1020,40,CERRADA
800021,05,2025,5,73,1020,47,CERRADA
800394,F,2025,5,89,1026,32,CERRADA
802067,C+,2025,5,103,1033,46,CERRADA
802068,_3,2025,5,107,1031,52,CERRADA
802074,M+,2025,5,114,1033,35,CERRADA
800775,6,2025,5,150,1407,38,CERRADA
800790,F3,2025,5,208,1422,36,CERRADA
802153,.Q,2025,5,210,1059,58,CERRADA
801899,12,2025,5,218,2531,37,CERRADA
802171,4,2025,5,218,1064,42,CERRADA
802172,F-,2025,5,218,1065,52,CERRADA
801166,10,2025,5,219,1798,34,CERRADA
800070,E,2025,5,230,1069,58,CERRADA
803145,02,2025,5,233,2147,32,CERRADA
800075,E3,2025,5,236,1074,57,CERRADA
801179,D5,2025,5,239,1811,37,CERRADA
800452,F3,2025,5,246,1084,34,CERRADA
800088,H1,2025,5,250,1087,59,CERRADA
802252,.O,2025,5,252,1090,35,CERRADA
802250,A-,2025,5,252,1088,48,CERRADA
801559,09,2025,5,258,2191,35,CERRADA
800830,2,2025,5,283,1462,52,CERRADA
802277,A2,2025,5,284,1097,35,CERRADA
800832,6-,2025,5,285,1464,51,CERRADA
801572,D1,2025,5,307,2204,51,CERRADA
801939,_4,2025,5,307,2571,51,CERRADA
801940,_C,2025,5,311,2572,43,CERRADA
800477,_H,2025,5,322,1109,30,CERRADA
800484,.O,2025,5,352,1116,30,CERRADA
802343,1,2025,5,354,1117,34,CERRADA
801589,N2,2025,5,360,2221,35,CERRADA
802359,6+,2025,5,362,1122,58,CERRADA
801225,4,2025,5,364,1857,63,CERRADA
800126,P5,2025,5,368,1125,35,CERRADA
801963,B1,2025,5,370,2595,57,CERRADA
801596,S+,2025,5,370,2228,34,CERRADA
802381,F2,2025,5,380,1129,52,CERRADA
802398,M3,2025,5,392,1135,62,CERRADA
802420,.K,2025,5,414,1141,42,CERRADA
802437,Z1,2025,5,423,1147,62,CERRADA
802457,04,2025,5,434,1154,56,CERRADA
802467,H1,2025,5,440,1158,41,CERRADA
801261,Y1,2025,5,452,1893,45,CERRADA
801263,_4,2025,5,454,1895,59,CERRADA
801264,_C,2025,5,455,1896,55,CERRADA
800531,_A,2025,5,456,1163,35,CERRADA
802510,_K,2025,5,476,1170,37,CERRADA
801272,.L,2025,5,482,1904,63,CERRADA
802521,M1,2025,5,502,1174,31,CERRADA
800908,K3,2025,5,504,1540,48,CERRADA
801643,M2,2025,5,506,2275,65,CERRADA
800178,.L,2025,5,511,1177,44,CERRADA
802547,A2,2025,5,520,1183,56,CERRADA
802551,07,2025,5,524,1182,31,CERRADA
802572,13,2025,5,560,1190,43,CERRADA
802584,Y,2025,5,606,1193,35,CERRADA
803162,.P,2025,5,610,1902,62,CERRADA
802592,A1,2025,5,612,1195,44,CERRADA
802603,_D,2025,5,620,1199,33,CERRADA
802626,.O,2025,5,639,1207,38,CERRADA
802631,Z1,2025,5,642,1207,54,CERRADA
802635,4,2025,5,643,1209,33,CERRADA
802662,F+,2025,5,656,1218,50,CERRADA
800585,Y1,2025,5,657,1217,55,CERRADA
800954,DM,2025,5,659,1586,57,CERRADA
801321,_E,2025,5,659,1953,52,CERRADA
802675,H2,2025,5,660,1223,49,CERRADA
802706,C,2025,5,674,1232,61,CERRADA
800235,D3,2025,5,702,1234,61,CERRADA
802720,6+,2025,5,704,1235,40,CERRADA
800974,Q-,2025,5,710,1606,32,CERRADA
801711,X,2025,5,720,2343,62,CERRADA
802761,L+,2025,5,734,1249,63,CERRADA
800250,F-,2025,5,736,1249,65,CERRADA
802770,06,2025,5,738,1252,61,CERRADA
802783,A3,2025,5,769,1256,50,CERRADA
800256,H,2025,5,770,1255,58,CERRADA
802796,F1,2025,5,773,1260,62,CERRADA
802795,L,2025,5,773,1259,55,CERRADA
801371,S-,2025,5,787,2003,41,CERRADA
801739,C+,2025,5,788,2371,31,CERRADA
801375,_2,2025,5,793,2007,38,CERRADA
800643,_3,2025,5,795,1275,45,CERRADA
801748,G,2025,5,799,2380,37,CERRADA
802892,H,2025,5,968,1290,41,CERRADA
801027,O-,2025,5,974,1659,40,CERRADA
802907,E2,2025,5,975,1294,34,CERRADA
802920,_M,2025,5,1025,1298,48,CERRADA
802923,D4,2025,5,1034,1299,49,CERRADA
802932,DM,2025,5,1060,1301,49,CERRADA
801036,Z,2025,5,1060,1668,47,CERRADA
801771,_C,2025,5,1065,2403,61,CERRADA
800680,I1,2025,5,1101,1312,39,CERRADA
800681,J1,2025,5,2001,1313,33,CERRADA
800315,Z,2025,5,2002,1314,50,CERRADA
803194,J2,2025,5,2003,2003,36,CERRADA
801785,1+,2025,5,2004,2417,35,CERRADA
801786,11,2025,5,2005,2418,40,CERRADA
802996,M2,2025,5,2013,1321,65,CERRADA
802999,_C,2025,5,2025,1322,54,CERRADA
801795,C,2025,5,3116,2427,31,CERRADA
801431,_1,2025,5,3123,2063,59,CERRADA
803027,S-,2025,5,3606,1333,55,CERRADA
803032,D,2025,5,3657,1333,47,CERRADA
803037,.F,2025,5,3662,1334,45,CERRADA
803039,_N,2025,5,3662,1336,64,CERRADA
803062,P-,2025,5,5010,1343,34,CERRADA
800720,8,2025,5,7981,1352,64,CERRADA
801822,T,2025,5,7982,2454,65,CERRADA
801098,_L,2025,5,7994,1730,48,CERRADA
801975,6,2025,6,6,1002,35,CERRADA
801978,D,2025,6,8,1003,21,CERRADA
801983,A-,2025,6,9,1006,24,CERRADA
802016,U,2025,6,39,1015,28,CERRADA
801495,.B,2025,6,89,2127,23,CERRADA
801863,I1,2025,6,90,2495,23,CERRADA
803144,R,2025,6,114,1199,35,CERRADA
801512,B-,2025,6,156,2144,33,CERRADA
802145,M3,2025,6,208,1056,22,CERRADA
801158,.F,2025,6,209,1790,40,CERRADA
800428,.P,2025,6,213,1060,40,CERRADA
801533,N3,2025,6,219,2165,32,CERRADA
802181,M+,2025,6,221,1067,39,CERRADA
801905,A2,2025,6,230,2537,40,CERRADA
802199,B+,2025,6,234,1072,35,CERRADA
801547,_G,2025,6,240,2179,30,CERRADA
802229,.U,2025,6,243,1082,43,CERRADA
800818,_Q,2025,6,245,1450,45,CERRADA
800821,.K,2025,6,249,1453,20,CERRADA
800473,Z1,2025,6,314,1105,28,CERRADA
801594,R,2025,6,368,2226,32,CERRADA
801236,E,2025,6,392,1868,40,CERRADA
802407,E,2025,6,398,1137,34,CERRADA
801257,R1,2025,6,440,1889,45,CERRADA
801259,T+,2025,6,442,1891,27,CERRADA
800183,.S,2025,6,524,1182,35,CERRADA
800187,02,2025,6,532,1186,40,CERRADA
802699,E2,2025,6,670,1229,24,CERRADA
800980,Z1,2025,6,729,1612,22,CERRADA
800251,F1,2025,6,738,1250,26,CERRADA
802813,H2,2025,6,779,1264,38,CERRADA
801377,_D,2025,6,795,2009,23,CERRADA
802855,1,2025,6,797,1277,42,CERRADA
802874,_K,2025,6,960,1283,45,CERRADA
802937,Y,2025,6,1065,1304,38,CERRADA
801407,E4,2025,6,1076,2039,34,CERRADA
800324,_D,2025,6,2035,1323,20,CERRADA
803004,_K,2025,6,2035,1325,31,CERRADA
801433,_C,2025,6,3656,2065,45,CERRADA
803059,E2,2025,6,5008,1343,44,CERRADA
803068,X,2025,6,5012,1345,20,CERRADA
800718,4,2025,6,7935,1350,37,CERRADA
803111,_N,2025,6,7986,1357,22,CERRADA
803130,14,2025,6,7994,1363,44,CERRADA
801108,08,2025,7,11,1740,35,CERRADA
800382,8,2025,7,30,1014,23,CERRADA
800793,I2,2025,7,211,1425,17,CERRADA
800817,_N,2025,7,244,1449,33,CERRADA
802235,A+,2025,7,245,1084,15,CERRADA
800457,K2,2025,7,254,1089,18,CERRADA
800095,J1,2025,7,282,1094,35,CERRADA
803147,03,2025,7,285,1567,31,CERRADA
800116,N3,2025,7,349,1115,29,CERRADA
800119,O-,2025,7,356,1118,28,CERRADA
802385,J2,2025,7,382,1131,26,CERRADA
802514,F+,2025,7,482,1172,26,CERRADA
801644,N,2025,7,508,2276,17,CERRADA
800912,N+,2025,7,511,1544,23,CERRADA
802585,_K,2025,7,606,1194,25,CERRADA
802589,E4,2025,7,610,1194,15,CERRADA
802615,W,2025,7,636,1202,35,CERRADA
800212,8,2025,7,650,1211,18,CERRADA
800223,B1,2025,7,663,1222,29,CERRADA
800969,N1,2025,7,702,1601,20,CERRADA
800622,H,2025,7,769,1254,18,CERRADA
802826,O-,2025,7,786,1268,16,CERRADA
802882,7,2025,7,964,1287,29,CERRADA
802921,.E,2025,7,1025,1299,27,CERRADA
800309,U,2025,7,1091,1308,27,CERRADA
802972,.B,2025,7,2001,1315,16,CERRADA
801058,8,2025,7,2035,1690,31,CERRADA
800723,B+,2025,7,7984,1355,27,CERRADA
802152,_L,2025,8,210,1058,21,CERRADA
802197,R2,2025,8,233,1072,19,CERRADA
800807,S,2025,8,234,1439,18,CERRADA
800515,M,2025,8,428,1147,18,CERRADA
800895,D,2025,8,453,1527,16,CERRADA
801279,11,2025,8,511,1911,23,CERRADA
802623,E,2025,8,638,1206,18,CERRADA
800219,A3,2025,8,658,1218,16,CERRADA
801326,.B,2025,8,665,1958,20,CERRADA
800592,_O,2025,8,665,1224,21,CERRADA
801755,M-,2025,8,966,2387,28,CERRADA
801766,T+,2025,8,1025,2398,25,CERRADA
803186,15,2025,8,7981,1061,15,CERRADA
801970,9,2026,1,1,1002,33,ABIERTA
801104,.P,2026,1,6,1736,30,ABIERTA
800372,.Q,2026,1,9,1004,32,CERRADA
801843,13,2026,1,14,2475,35,CERRADA
801476,N1,2026,1,14,2108,54,CERRADA
800009,.L,2026,1,17,1008,33,ABIERTA
802002,O-,2026,1,19,1012,55,ABIERTA
801114,7,2026,1,27,1746,60,ABIERTA
802007,_N,2026,1,27,1012,65,ABIERTA
801117,B,2026,1,39,1749,33,ABIERTA
801485,V,2026,1,40,2117,39,CERRADA
802024,E2,2026,1,60,1018,46,ABIERTA
801121,D-,2026,1,71,1753,36,CERRADA
800756,_4,2026,1,74,1388,42,CERRADA
800023,07,2026,1,75,1022,50,ABIERTA
800764,.G,2026,1,101,1396,45,CERRADA
800765,.L,2026,1,103,1397,32,ABIERTA
800031,12,2026,1,103,1030,60,ABIERTA
801507,5,2026,1,123,2139,35,ABIERTA
800042,7,2026,1,152,1041,31,CERRADA
800777,A,2026,1,154,1409,46,ABIERTA
802118,.I,2026,1,173,1048,35,CERRADA
800783,D-,2026,1,196,1415,54,ABIERTA
800416,Y1,2026,1,196,1048,51,CERRADA
801151,_B,2026,1,198,1783,45,ABIERTA
801886,_J,2026,1,200,2518,60,ABIERTA
800794,J2,2026,1,212,1426,30,CERRADA
802163,_L,2026,1,213,1063,56,ABIERTA
801534,O-,2026,1,220,2166,58,ABIERTA
800440,A1,2026,1,234,1072,47,ABIERTA
802224,B3,2026,1,242,1080,34,CERRADA
802255,I2,2026,1,254,1091,46,CERRADA
800458,L+,2026,1,258,1090,38,CERRADA
802262,15,2026,1,262,1093,62,ABIERTA
800461,N,2026,1,281,1093,64,CERRADA
800100,K3,2026,1,288,1099,55,ABIERTA
802303,_A,2026,1,311,1106,40,ABIERTA
802326,Z1,2026,1,332,1113,41,ABIERTA
802330,E-,2026,1,346,1113,59,ABIERTA
802335,E-,2026,1,348,1116,34,ABIERTA
802342,N,2026,1,352,1118,55,ABIERTA
802346,_P,2026,1,356,1118,63,ABIERTA
800857,N3,2026,1,362,1489,47,CERRADA
800495,9,2026,1,370,1127,38,ABIERTA
801608,.C,2026,1,410,2240,54,ABIERTA
801609,.G,2026,1,412,2241,47,ABIERTA
800876,.E,2026,1,414,1508,44,ABIERTA
801245,K,2026,1,418,1877,63,ABIERTA
800144,Y,2026,1,418,1143,50,ABIERTA
803153,E,2026,1,421,2262,40,CERRADA
800148,_1,2026,1,428,1147,38,CERRADA
801618,14,2026,1,431,2250,34,ABIERTA
802449,.U,2026,1,432,1151,51,ABIERTA
800885,12,2026,1,432,1517,36,ABIERTA
802478,T,2026,1,452,1160,48,CERRADA
802497,V,2026,1,460,1166,44,ABIERTA
802506,B1,2026,1,472,1168,33,CERRADA
800903,G,2026,1,472,1535,32,ABIERTA
802530,C-,2026,1,508,1177,34,ABIERTA
801649,P5,2026,1,520,2281,45,ABIERTA
802554,.I,2026,1,526,1183,48,ABIERTA
802557,5,2026,1,528,1184,57,ABIERTA
800556,C+,2026,1,560,1188,65,ABIERTA
800933,.G,2026,1,620,1565,48,ABIERTA
802608,H2,2026,1,632,1200,48,ABIERTA
802614,G1,2026,1,634,1203,63,ABIERTA
802613,_C,2026,1,634,1202,52,ABIERTA
801677,6-,2026,1,643,2309,63,CERRADA
800583,T+,2026,1,655,1215,56,CERRADA
800951,C1,2026,1,656,1583,35,ABIERTA
802667,A,2026,1,658,1219,34,ABIERTA
800221,B+,2026,1,660,1220,57,ABIERTA
800591,_L,2026,1,664,1223,34,CERRADA
800967,M2,2026,1,687,1599,32,ABIERTA
801708,R2,2026,1,710,2340,49,CERRADA
800249,F+,2026,1,735,1248,46,ABIERTA
802779,7,2026,1,768,1254,45,ABIERTA
801365,O-,2026,1,778,1997,60,ABIERTA
800265,J2,2026,1,779,1264,35,ABIERTA
801743,E,2026,1,794,2375,56,CERRADA
801015,F2,2026,1,808,1647,39,ABIERTA
802864,X,2026,1,808,1280,52,ABIERTA
801383,.E,2026,1,870,2015,37,ABIERTA
802872,P,2026,1,879,1283,65,ABIERTA
802871,R+,2026,1,879,1282,60,CERRADA
801019,J1,2026,1,962,1651,51,ABIERTA
801021,L,2026,1,966,1653,45,ABIERTA
802894,.P,2026,1,969,1290,42,ABIERTA
801393,15,2026,1,972,2025,50,ABIERTA
801395,6+,2026,1,975,2027,41,CERRADA
802914,Y1,2026,1,991,1297,59,CERRADA
802931,D+,2026,1,1059,1303,51,ABIERTA
802929,F2,2026,1,1059,1301,64,CERRADA
801410,G,2026,1,1091,2042,60,ABIERTA
802979,.A,2026,1,2003,1318,51,ABIERTA
800320,_4,2026,1,2007,1319,62,ABIERTA
802994,Y1,2026,1,2009,1322,35,CERRADA
801057,6+,2026,1,2025,1689,30,ABIERTA
801062,B2,2026,1,3118,1694,52,ABIERTA
801064,D,2026,1,3123,1696,59,ABIERTA
803035,15,2026,1,3658,1334,53,CERRADA
801436,_L,2026,1,3662,2068,41,ABIERTA
803044,R+,2026,1,3669,1336,64,ABIERTA
803049,O+,2026,1,3710,1339,48,ABIERTA
800713,06,2026,1,5015,1345,55,ABIERTA
803075,E4,2026,1,5015,1348,44,ABIERTA
801816,P,2026,1,7904,2448,32,ABIERTA
803082,9,2026,1,7905,1348,47,ABIERTA
803089,1-,2026,1,7935,1351,55,ABIERTA
800354,.U,2026,1,7982,1353,46,ABIERTA
803179,E1,2026,1,7982,1078,36,ABIERTA
803123,C+,2026,1,7989,1363,57,ABIERTA
800363,09,2026,1,7993,1362,51,ABIERTA
803127,A-,2026,1,7993,1362,46,ABIERTA
803140,9,2026,1,9000,1366,62,CERRADA
801132,J2,2026,2,103,1764,41,ABIERTA
801873,P-,2026,2,122,2505,32,ABIERTA
802097,Z,2026,2,150,1041,30,ABIERTA
800788,EI,2026,2,204,1420,26,CERRADA
800425,.C,2026,2,210,1057,30,ABIERTA
802190,3,2026,2,230,1070,37,CERRADA
802194,_E,2026,2,232,1072,40,ABIERTA
800441,B,2026,2,235,1073,30,ABIERTA
802210,_E,2026,2,237,1077,29,ABIERTA
801553,.I,2026,2,246,2185,27,ABIERTA
800825,04,2026,2,258,1457,25,ABIERTA
802294,_K,2026,2,300,1103,35,ABIERTA
802306,M,2026,2,314,1107,40,CERRADA
801583,K,2026,2,348,2215,28,ABIERTA
801952,05,2026,2,352,2584,40,ABIERTA
800489,1,2026,2,361,1121,42,CERRADA
801957,3,2026,2,361,2589,28,ABIERTA
802363,_O,2026,2,364,1124,37,CERRADA
801229,A2,2026,2,370,1861,36,CERRADA
800140,U,2026,2,410,1139,22,ABIERTA
800875,.A,2026,2,412,1507,29,CERRADA
802434,1+,2026,2,421,1147,40,ABIERTA
800884,1-,2026,2,431,1516,25,CERRADA
800519,N3,2026,2,433,1151,30,ABIERTA
800523,Q+,2026,2,440,1155,36,CERRADA
800899,E1,2026,2,458,1531,21,ABIERTA
802498,_R,2026,2,460,1167,20,ABIERTA
802508,_Q,2026,2,472,1170,33,CERRADA
802517,_D,2026,2,486,1172,31,ABIERTA
801659,_E,2026,2,601,2291,23,CERRADA
801667,.O,2026,2,620,2299,35,CERRADA
802604,_H,2026,2,620,1200,44,ABIERTA
800201,13,2026,2,632,1200,23,ABIERTA
802642,06,2026,2,649,1212,33,ABIERTA
801692,G1,2026,2,664,2324,28,CERRADA
800965,L+,2026,2,674,1597,31,ABIERTA
800971,P,2026,2,706,1603,42,ABIERTA
801729,1-,2026,2,775,2361,20,ABIERTA
800628,M+,2026,2,775,1260,24,ABIERTA
801363,N-,2026,2,776,1995,21,ABIERTA
800266,K,2026,2,780,1265,30,ABIERTA
801002,9,2026,2,785,1634,32,ABIERTA
801041,_J,2026,2,1077,1673,31,ABIERTA
801417,M-,2026,2,2003,2049,25,ABIERTA
800316,Z1,2026,2,2003,1315,34,ABIERTA
801808,J2,2026,2,5007,2440,26,ABIERTA
803071,.E,2026,2,5014,1346,27,ABIERTA
803070,P+,2026,2,5014,1345,42,CERRADA
803106,T+,2026,2,7984,1357,44,ABIERTA
801091,W,2026,2,7985,1723,33,ABIERTA
803116,08,2026,2,7987,1360,41,ABIERTA
801838,01,2026,3,6,2470,15,ABIERTA
800740,L-,2026,3,10,1372,25,ABIERTA
802006,N,2026,3,22,1013,24,ABIERTA
801859,F+,2026,3,80,2491,19,ABIERTA
800771,1+,2026,3,120,1403,32,CERRADA
802088,U,2026,3,122,1038,29,ABIERTA
801145,S,2026,3,156,1777,33,ABIERTA
801898,1-,2026,3,216,2530,30,ABIERTA
802188,H3,2026,3,224,1070,25,ABIERTA
802222,1-,2026,3,241,1080,27,ABIERTA
800828,10,2026,3,281,1460,17,CERRADA
800476,_E,2026,3,320,1108,15,ABIERTA
800122,P-,2026,3,361,1121,17,ABIERTA
800525,R2,2026,3,442,1157,31,ABIERTA
800158,_G,2026,3,442,1157,29,ABIERTA
802525,5,2026,3,506,1174,19,ABIERTA
801646,O,2026,3,511,2278,35,ABIERTA
801281,3,2026,3,513,1913,25,CERRADA
802544,H2,2026,3,520,1180,15,CERRADA
800549,4,2026,3,522,1181,16,ABIERTA
802593,J1,2026,3,612,1196,18,ABIERTA
800931,_R,2026,3,613,1563,15,ABIERTA
800586,_1,2026,3,658,1218,17,ABIERTA
802738,.F,2026,3,712,1242,30,CERRADA
801710,U,2026,3,719,2342,20,CERRADA
800264,J1,2026,3,778,1263,35,ABIERTA
801379,_J,2026,3,797,2011,17,CERRADA
802900,D3,2026,3,972,1291,35,ABIERTA
802987,W,2026,3,2006,1319,29,ABIERTA
800711,.U,2026,3,5012,1343,17,CERRADA
803073,_B,2026,3,5015,1346,30,CERRADA
801454,A1,2026,3,7981,2086,25,CERRADA
801089,S+,2026,3,7983,1721,25,ABIERTA
800736,I,2026,4,5,1368,27,CERRADA
800742,M3,2026,4,14,1374,29,ABIERTA
802001,9,2026,4,19,1011,19,ABIERTA
800381,6+,2026,4,28,1013,17,ABIERTA
800750,R1,2026,4,39,1382,19,ABIERTA
800388,D,2026,4,73,1020,25,ABIERTA
800022,06,2026,4,74,1021,25,ABIERTA
802049,05,2026,4,84,1026,17,ABIERTA
800768,02,2026,4,114,1400,21,ABIERTA
803200,Y1,2026,4,239,1354,17,ABIERTA
802247,_2,2026,4,250,1087,29,CERRADA
800883,09,2026,4,430,1515,15,ABIERTA
801620,6,2026,4,433,2252,22,ABIERTA
801256,R,2026,4,437,1888,17,ABIERTA
802516,H3,2026,4,486,1171,23,CERRADA
802531,R2,2026,4,508,1178,26,ABIERTA
800184,.T,2026,4,526,1183,19,ABIERTA
801669,01,2026,4,632,2301,30,CERRADA
801671,07,2026,4,636,2303,30,ABIERTA
