SECCION_ID_SECCION,SECCION_CURSO_ID_CURSO,SECCION_ANIO,SECCION_CICLO,PERIODO_ID_PERIODO,DIA_ID_DIA,SALON_ID_SALON,SALON_EDIFICIO_ID_EDIFICIO
801315,653,2024,5,35,2,87,5
801380,798,2024,5,14,2,68,2
801380,798,2024,5,56,2,68,2
801439,3710,2024,5,28,2,84,2
801439,3710,2024,5,35,2,84,2
801498,101,2024,5,28,2,56,10
801498,101,2024,5,35,2,56,10
801535,221,2024,5,28,2,77,12
801535,221,2024,5,35,2,77,12
801538,230,2024,5,14,2,85,2
801538,230,2024,5,56,2,85,2
801561,280,2024,5,28,2,32,6
801561,280,2024,5,35,2,32,6
801564,283,2024,5,14,2,92,1
801564,283,2024,5,56,2,92,1
801578,322,2024,5,28,2,21,2
801578,322,2024,5,35,2,21,2
801601,388,2024,5,14,2,87,5
801601,388,2024,5,56,2,87,5
801616,428,2024,5,14,2,21,2
801616,428,2024,5,56,2,21,2
801622,436,2024,5,28,2,64,2
801622,436,2024,5,35,2,64,2
801625,441,2024,5,28,2,94,6
801625,441,2024,5,35,2,94,6
801640,486,2024,5,28,2,6,6
801640,486,2024,5,35,2,6,6
801691,663,2024,5,28,2,63,11
801691,663,2024,5,35,2,63,11
801796,3118,2024,5,28,2,96,2
801796,3118,2024,5,35,2,96,2
801806,3710,2024,5,28,2,20,12
801806,3710,2024,5,35,2,20,12
801865,101,2024,5,28,2,66,10
801865,101,2024,5,35,2,66,10
801897,214,2024,5,28,2,72,11
801897,214,2024,5,35,2,72,11
801906,232,2024,5,14,2,93,11
801906,232,2024,5,56,2,93,11
801948,335,2024,5,28,2,39,6
801948,335,2024,5,35,2,39,6
801950,348,2024,5,28,2,74,4
801950,348,2024,5,35,2,74,4
801998,18,2024,5,28,2,16,6
801998,18,2024,5,35,2,16,6
801999,18,2024,5,28,2,36,2
801999,18,2024,5,35,2,36,2
802005,22,2024,5,14,2,76,2
802005,22,2024,5,56,2,76,2
802096,150,2024,5,28,2,54,2
802096,150,2024,5,35,2,54,2
802134,201,2024,5,28,2,26,4
802134,201,2024,5,35,2,26,4
802150,209,2024,5,28,2,7,6
802150,209,2024,5,35,2,7,6
802233,244,2024,5,28,2,5,2
802233,244,2024,5,35,2,5,2
802270,282,2024,5,28,2,41,12
802270,282,2024,5,35,2,41,12
802415,410,2024,5,28,2,59,6
802415,410,2024,5,35,2,59,6
802496,460,2024,5,14,2,22,4
802496,460,2024,5,56,2,22,4
802536,511,2024,5,28,2,2,2
802536,511,2024,5,35,2,2,2
802555,526,2024,5,28,2,57,6
802555,526,2024,5,35,2,57,6
802636,643,2024,5,28,2,50,6
802636,643,2024,5,35,2,50,6
802671,659,2024,5,14,2,4,11
802671,659,2024,5,56,2,4,11
802702,672,2024,5,28,2,90,2
802702,672,2024,5,35,2,90,2
802724,706,2024,5,28,2,18,6
802724,706,2024,5,35,2,18,6
802727,707,2024,5,14,2,94,6
802727,707,2024,5,56,2,94,6
802743,720,2024,5,28,2,9,6
802743,720,2024,5,35,2,9,6
802749,724,2024,5,28,2,3,2
802749,724,2024,5,35,2,3,2
802753,729,2024,5,28,2,79,7
802753,729,2024,5,35,2,79,7
802782,769,2024,5,28,2,48,8
802782,769,2024,5,35,2,48,8
802788,771,2024,5,28,2,43,2
802788,771,2024,5,35,2,43,2
802807,777,2024,5,14,2,86,2
802807,777,2024,5,56,2,86,2
802888,967,2024,5,28,2,22,4
802888,967,2024,5,35,2,22,4
802902,972,2024,5,28,2,15,2
802902,972,2024,5,35,2,15,2
802919,1025,2024,5,28,2,98,2
802919,1025,2024,5,35,2,98,2
802974,2002,2024,5,28,2,46,4
802974,2002,2024,5,35,2,46,4
803034,3658,2024,5,28,2,80,6
803034,3658,2024,5,35,2,80,6
803053,5007,2024,5,28,2,27,10
803053,5007,2024,5,35,2,27,10
803103,7983,2024,5,28,2,24,2
803103,7983,2024,5,35,2,24,2
803108,7985,2024,5,28,2,62,6
803108,7985,2024,5,35,2,62,6
803113,7986,2024,5,28,2,102,6
803113,7986,2024,5,35,2,102,6
803125,7991,2024,5,14,2,89,6
803125,7991,2024,5,56,2,89,6
803149,356,2024,5,28,2,82,10
803149,356,2024,5,35,2,82,10
800093,280,2024,6,7,6,86,2
800105,311,2024,6,14,6,68,2
800191,601,2024,6,7,6,100,6
800192,603,2024,6,7,6,89,6
800208,642,2024,6,7,6,81,4
800217,656,2024,6,7,6,73,6
800308,1084,2024,6,14,6,88,3
800339,5003,2024,6,7,6,88,3
800392,82,2024,6,7,6,22,4
800471,307,2024,6,7,6,21,2
800506,409,2024,6,7,6,44,2
800612,724,2024,6,7,6,91,11
800698,3606,2024,6,7,6,58,2
800784,198,2024,6,14,6,100,6
800932,614,2024,6,7,6,53,10
801059,2036,2024,6,14,6,58,2
801183,243,2024,6,14,6,22,4
801333,676,2024,6,7,6,29,2
801334,687,2024,6,7,6,19,2
801599,382,2024,6,7,6,2,2
801674,639,2024,6,7,6,46,4
801733,779,2024,6,14,6,93,11
801840,9,2024,6,7,6,68,2
801894,211,2024,6,7,6,93,11
802017,39,2024,6,14,6,44,2
802086,120,2024,6,14,6,81,4
802161,213,2024,6,7,6,97,2
802196,233,2024,6,7,6,32,6
802211,237,2024,6,7,6,20,12
802312,318,2024,6,14,6,53,10
802377,370,2024,6,7,6,17,6
802431,419,2024,6,7,6,33,6
802473,442,2024,6,7,6,31,2
802476,450,2024,6,7,6,61,2
802512,482,2024,6,14,6,86,2
802651,653,2024,6,7,6,13,12
802851,795,2024,6,14,6,76,2
800076,237,2024,7,7,5,81,4
800165,458,2024,7,14,5,100,6
800397,101,2024,7,7,5,29,2
800434,221,2024,7,7,5,73,6
800497,380,2024,7,7,5,44,2
800589,662,2024,7,14,5,81,4
800726,7987,2024,7,14,5,31,2
800776,152,2024,7,7,5,91,11
800810,237,2024,7,7,5,89,6
800813,240,2024,7,14,5,73,6
800837,302,2024,7,7,5,19,2
800998,778,2024,7,7,5,33,6
801112,19,2024,7,7,5,31,2
801116,30,2024,7,7,5,13,12
801137,118,2024,7,14,5,44,2
801219,354,2024,7,7,5,88,3
801557,252,2024,7,7,5,22,4
801565,284,2024,7,7,5,17,6
801621,434,2024,7,7,5,61,2
801670,634,2024,7,7,5,58,2
801765,1023,2024,7,14,5,19,2
801928,280,2024,7,14,5,22,4
802012,28,2024,7,14,5,91,11
802087,122,2024,7,14,5,58,2
802241,248,2024,7,7,5,53,10
802518,486,2024,7,7,5,49,11
802661,656,2024,7,7,5,100,6
802705,674,2024,7,7,5,2,2
802751,724,2024,7,7,5,46,4
802879,962,2024,7,7,5,68,2
800131,382,2024,8,14,7,44,2
800412,170,2024,8,7,7,73,6
800499,386,2024,8,7,7,44,2
800731,7994,2024,8,7,7,91,11
800892,442,2024,8,14,7,91,11
801054,2007,2024,8,7,7,19,2
801088,7982,2024,8,7,7,33,6
801148,173,2024,8,7,7,31,2
801175,235,2024,8,7,7,13,12
801678,644,2024,8,7,7,29,2
802183,222,2024,8,7,7,61,2
802206,236,2024,8,14,7,31,2
802227,242,2024,8,7,7,17,6
802313,318,2024,8,7,7,49,11
802528,508,2024,8,7,7,100,6
802845,794,2024,8,14,7,100,6
802990,2007,2024,8,14,7,13,12
803048,3710,2024,8,7,7,81,4
800109,320,2025,1,28,1,89,6
800109,320,2025,1,35,1,89,6
800114,346,2025,1,14,1,20,12
800114,346,2025,1,56,1,20,12
800304,1071,2025,1,28,1,76,2
800304,1071,2025,1,35,1,76,2
800336,3664,2025,1,14,1,81,4
800336,3664,2025,1,56,1,81,4
800346,5015,2025,1,28,1,81,4
800346,5015,2025,1,35,1,81,4
800352,7980,2025,1,28,1,88,3
800352,7980,2025,1,35,1,88,3
800404,120,2025,1,28,1,77,12
800404,120,2025,1,35,1,77,12
800423,208,2025,1,14,1,2,2
800423,208,2025,1,56,1,2,2
800466,286,2025,1,28,1,20,12
800466,286,2025,1,35,1,20,12
800487,358,2025,1,28,1,16,6
800487,358,2025,1,35,1,16,6
800575,642,2025,1,14,1,76,2
800575,642,2025,1,56,1,76,2
800649,870,2025,1,14,1,89,6
800649,870,2025,1,56,1,89,6
800695,3118,2025,1,28,1,22,4
800695,3118,2025,1,35,1,22,4
800749,30,2025,1,28,1,84,2
800749,30,2025,1,35,1,84,2
800820,248,2025,1,28,1,85,2
800820,248,2025,1,35,1,85,2
800882,428,2025,1,28,1,58,2
800882,428,2025,1,35,1,58,2
800894,452,2025,1,14,1,64,2
800894,452,2025,1,56,1,64,2
800901,462,2025,1,28,1,87,5
800901,462,2025,1,35,1,87,5
800928,608,2025,1,14,1,56,10
800928,608,2025,1,56,1,56,10
800989,769,2025,1,28,1,67,12
800989,769,2025,1,35,1,67,12
801135,114,2025,1,14,1,21,2
801135,114,2025,1,56,1,21,2
801147,172,2025,1,28,1,100,6
801147,172,2025,1,35,1,100,6
801155,204,2025,1,14,1,88,3
801155,204,2025,1,56,1,88,3
801159,210,2025,1,28,1,92,1
801159,210,2025,1,35,1,92,1
801189,250,2025,1,28,1,53,10
801189,250,2025,1,35,1,53,10
801211,322,2025,1,14,1,77,12
801211,322,2025,1,56,1,77,12
801222,360,2025,1,28,1,96,2
801222,360,2025,1,35,1,96,2
801224,362,2025,1,28,1,5,2
801224,362,2025,1,35,1,5,2
801237,394,2025,1,28,1,63,11
801237,394,2025,1,35,1,63,11
801275,504,2025,1,28,1,68,2
801275,504,2025,1,35,1,68,2
801284,524,2025,1,28,1,2,2
801284,524,2025,1,35,1,2,2
801356,769,2025,1,28,1,93,11
801356,769,2025,1,35,1,93,11
801373,789,2025,1,28,1,46,4
801373,789,2025,1,35,1,46,4
801387,964,2025,1,28,1,86,2
801387,964,2025,1,35,1,86,2
801394,974,2025,1,28,1,97,2
801394,974,2025,1,35,1,97,2
801418,2004,2025,1,28,1,32,6
801418,2004,2025,1,35,1,32,6
801449,7904,2025,1,28,1,41,12
801449,7904,2025,1,35,1,41,12
801479,19,2025,1,28,1,4,11
801479,19,2025,1,35,1,4,11
801497,92,2025,1,28,1,56,10
801497,92,2025,1,35,1,56,10
801506,122,2025,1,28,1,94,6
801506,122,2025,1,35,1,94,6
801513,170,2025,1,28,1,6,6
801513,170,2025,1,35,1,6,6
801543,236,2025,1,28,1,57,6
801543,236,2025,1,35,1,57,6
801563,282,2025,1,28,1,30,10
801563,282,2025,1,35,1,30,10
801566,285,2025,1,14,1,57,6
801566,285,2025,1,56,1,57,6
801662,608,2025,1,14,1,85,2
801662,608,2025,1,56,1,85,2
801702,700,2025,1,14,1,22,4
801702,700,2025,1,56,1,22,4
801762,975,2025,1,28,1,48,8
801762,975,2025,1,35,1,48,8
801787,2006,2025,1,28,1,15,2
801787,2006,2025,1,35,1,15,2
801818,7913,2025,1,28,1,27,10
801818,7913,2025,1,35,1,27,10
801854,69,2025,1,14,1,68,2
801854,69,2025,1,56,1,68,2
801871,118,2025,1,14,1,96,2
801871,118,2025,1,56,1,96,2
801892,209,2025,1,14,1,84,2
801892,209,2025,1,56,1,84,2
801976,6,2025,1,28,1,21,2
801976,6,2025,1,35,1,21,2
801980,8,2025,1,14,1,95,2
801980,8,2025,1,56,1,95,2
802010,28,2025,1,28,1,10,4
802010,28,2025,1,35,1,10,4
802030,71,2025,1,14,1,10,4
802030,71,2025,1,56,1,10,4
802040,75,2025,1,28,1,66,10
802040,75,2025,1,35,1,66,10
802066,103,2025,1,28,1,25,6
802066,103,2025,1,35,1,25,6
802078,116,2025,1,14,1,92,1
802078,116,2025,1,56,1,92,1
802083,118,2025,1,28,1,69,10
802083,118,2025,1,35,1,69,10
802102,152,2025,1,28,1,95,2
802102,152,2025,1,35,1,95,2
802106,156,2025,1,28,1,7,6
802106,156,2025,1,35,1,7,6
802146,208,2025,1,28,1,99,2
802146,208,2025,1,35,1,99,2
802156,211,2025,1,28,1,64,2
802156,211,2025,1,35,1,64,2
802166,214,2025,1,28,1,14,6
802166,214,2025,1,35,1,14,6
802169,216,2025,1,14,1,86,2
802169,216,2025,1,56,1,86,2
802209,237,2025,1,28,1,72,11
802209,237,2025,1,35,1,72,11
802225,242,2025,1,28,1,50,6
802225,242,2025,1,35,1,50,6
802261,262,2025,1,14,1,41,12
802261,262,2025,1,56,1,41,12
802304,314,2025,1,28,1,79,7
802304,314,2025,1,35,1,79,7
802310,316,2025,1,28,1,39,6
802310,316,2025,1,35,1,39,6
802375,370,2025,1,14,1,87,5
802375,370,2025,1,56,1,87,5
802406,396,2025,1,28,1,74,4
802406,396,2025,1,35,1,74,4
802566,532,2025,1,14,1,94,6
802566,532,2025,1,56,1,94,6
802576,601,2025,1,14,1,6,6
802576,601,2025,1,56,1,6,6
802594,612,2025,1,28,1,36,2
802594,612,2025,1,35,1,36,2
802638,644,2025,1,28,1,54,2
802638,644,2025,1,35,1,54,2
802679,663,2025,1,14,1,4,11
802679,663,2025,1,56,1,4,11
802692,667,2025,1,28,1,26,4
802692,667,2025,1,35,1,26,4
802694,667,2025,1,14,1,30,10
802694,667,2025,1,56,1,30,10
802710,676,2025,1,14,1,48,8
802710,676,2025,1,56,1,48,8
802715,700,2025,1,28,1,59,6
802715,700,2025,1,35,1,59,6
802740,719,2025,1,14,1,66,10
802740,719,2025,1,56,1,66,10
802772,739,2025,1,28,1,90,2
802772,739,2025,1,35,1,90,2
802773,739,2025,1,14,1,93,11
802773,739,2025,1,56,1,93,11
802824,785,2025,1,28,1,18,6
802824,785,2025,1,35,1,18,6
802873,879,2025,1,28,1,9,6
802873,879,2025,1,35,1,9,6
802881,964,2025,1,28,1,3,2
802881,964,2025,1,35,1,3,2
802889,967,2025,1,28,1,43,2
802889,967,2025,1,35,1,43,2
802986,2006,2025,1,28,1,98,2
802986,2006,2025,1,35,1,98,2
803043,3664,2025,1,14,1,5,2
803043,3664,2025,1,56,1,5,2
803069,5014,2025,1,28,1,80,6
803069,5014,2025,1,35,1,80,6
803115,7987,2025,1,14,1,58,2
803115,7987,2025,1,56,1,58,2
803154,369,2025,1,14,1,27,10
803154,369,2025,1,56,1,27,10
803174,1023,2025,1,14,1,25,6
803174,1023,2025,1,56,1,25,6
803191,237,2025,1,14,1,53,10
803191,237,2025,1,56,1,53,10
803192,335,2025,1,28,1,24,2
803192,335,2025,1,35,1,24,2
800059,211,2025,2,7,6,22,4
800134,390,2025,2,7,6,89,6
800150,431,2025,2,14,6,29,2
800198,614,2025,2,7,6,88,3
800240,710,2025,2,14,6,86,2
800269,786,2025,2,7,6,68,2
800290,969,2025,2,14,6,68,2
800386,69,2025,2,7,6,20,12
800403,118,2025,2,7,6,93,11
800474,316,2025,2,14,6,88,3
800576,643,2025,2,14,6,31,2
800651,960,2025,2,7,6,41,12
800705,3710,2025,2,14,6,19,2
800786,201,2025,2,7,6,86,2
800859,366,2025,2,7,6,61,2
800910,508,2025,2,7,6,49,11
801043,1091,2025,2,14,6,44,2
801131,101,2025,2,7,6,100,6
801205,307,2025,2,7,6,58,2
801243,414,2025,2,7,6,81,4
801304,636,2025,2,14,6,91,11
801354,767,2025,2,7,6,29,2
801357,770,2025,2,7,6,53,10
801397,991,2025,2,14,6,17,6
801401,1056,2025,2,14,6,93,11
801471,6,2025,2,7,6,97,2
801556,250,2025,2,7,6,31,2
801626,442,2025,2,7,6,32,6
801730,776,2025,2,7,6,76,2
801867,107,2025,2,7,6,6,6
801890,206,2025,2,7,6,19,2
801902,221,2025,2,14,6,2,2
801912,238,2025,2,7,6,48,8
802058,92,2025,2,7,6,44,2
802111,170,2025,2,7,6,27,10
802115,172,2025,2,7,6,21,2
802167,216,2025,2,7,6,13,12
802173,219,2025,2,7,6,10,4
802248,250,2025,2,7,6,25,6
802369,368,2025,2,14,6,100,6
802466,440,2025,2,7,6,17,6
802647,652,2025,2,7,6,5,2
802655,654,2025,2,7,6,69,10
802717,702,2025,2,7,6,64,2
802745,720,2025,2,14,6,33,6
802768,738,2025,2,14,6,97,2
802860,798,2025,2,7,6,50,6
803012,3116,2025,2,14,6,46,4
803058,5008,2025,2,7,6,73,6
803067,5012,2025,2,7,6,2,2
803094,7980,2025,2,7,6,46,4
800058,210,2025,3,14,5,19,2
800086,248,2025,3,7,5,73,6
800268,785,2025,3,7,5,19,2
800300,1056,2025,3,14,5,81,4
800305,1074,2025,3,14,5,89,6
800509,414,2025,3,7,5,89,6
800514,423,2025,3,7,5,100,6
801125,80,2025,3,7,5,31,2
801291,585,2025,3,14,5,33,6
801480,22,2025,3,7,5,33,6
801487,69,2025,3,7,5,61,2
801502,114,2025,3,7,5,81,4
801509,150,2025,3,7,5,88,3
801687,658,2025,3,14,5,73,6
801715,732,2025,3,14,5,61,2
801814,5015,2025,3,14,5,29,2
802034,73,2025,3,14,5,88,3
802063,101,2025,3,7,5,13,12
802089,122,2025,3,7,5,49,11
802404,396,2025,3,7,5,44,2
802499,460,2025,3,7,5,29,2
802532,510,2025,3,14,5,44,2
802709,676,2025,3,7,5,22,4
802792,772,2025,3,7,5,91,11
802804,776,2025,3,14,5,22,4
802959,1093,2025,3,7,5,17,6
800110,322,2025,4,7,6,31,2
800291,970,2025,4,7,6,19,2
800383,39,2025,4,14,6,100,6
800475,318,2025,4,14,6,73,6
800522,437,2025,4,7,6,44,2
800848,346,2025,4,7,6,91,11
801129,90,2025,4,7,6,100,6
801875,147,2025,4,14,6,44,2
801877,152,2025,4,7,6,29,2
801879,156,2025,4,7,6,17,6
802103,154,2025,4,14,6,19,2
802331,346,2025,4,7,6,81,4
802777,767,2025,4,7,6,73,6
803065,5011,2025,4,7,6,33,6
800011,19,2025,5,28,2,81,4
800011,19,2025,5,35,2,81,4
800021,73,2025,5,28,2,64,2
800021,73,2025,5,35,2,64,2
800070,230,2025,5,28,2,56,10
800070,230,2025,5,35,2,56,10
800075,236,2025,5,28,2,99,2
800075,236,2025,5,35,2,99,2
800088,250,2025,5,28,2,4,11
800088,250,2025,5,35,2,4,11
800126,368,2025,5,28,2,22,4
800126,368,2025,5,35,2,22,4
800178,511,2025,5,28,2,76,2
800178,511,2025,5,35,2,76,2
800235,702,2025,5,14,2,4,11
800235,702,2025,5,56,2,4,11
800250,736,2025,5,28,2,85,2
800250,736,2025,5,35,2,85,2
800256,770,2025,5,28,2,77,12
800256,770,2025,5,35,2,77,12
800315,2002,2025,5,28,2,30,10
800315,2002,2025,5,35,2,30,10
800384,40,2025,5,28,2,95,2
800384,40,2025,5,35,2,95,2
800394,89,2025,5,28,2,89,6
800394,89,2025,5,35,2,89,6
800452,246,2025,5,28,2,88,3
800452,246,2025,5,35,2,88,3
800477,322,2025,5,14,2,100,6
800477,322,2025,5,56,2,100,6
800484,352,2025,5,28,2,100,6
800484,352,2025,5,35,2,100,6
800531,456,2025,5,14,2,22,4
800531,456,2025,5,56,2,22,4
800585,657,2025,5,28,2,96,2
800585,657,2025,5,35,2,96,2
800643,795,2025,5,14,2,21,2
800643,795,2025,5,56,2,21,2
800680,1101,2025,5,28,2,68,2
800680,1101,2025,5,35,2,68,2
800681,2001,2025,5,28,2,58,2
800681,2001,2025,5,35,2,58,2
800720,7981,2025,5,28,2,87,5
800720,7981,2025,5,35,2,87,5
800744,18,2025,5,14,2,77,12
800744,18,2025,5,56,2,77,12
800775,150,2025,5,28,2,93,11
800775,150,2025,5,35,2,93,11
800790,208,2025,5,28,2,53,10
800790,208,2025,5,35,2,53,10
800830,283,2025,5,28,2,84,2
800830,283,2025,5,35,2,84,2
800832,285,2025,5,28,2,67,12
800832,285,2025,5,35,2,67,12
800908,504,2025,5,28,2,63,11
800908,504,2025,5,35,2,63,11
800954,659,2025,5,14,2,99,2
800954,659,2025,5,56,2,99,2
800974,710,2025,5,28,2,2,2
800974,710,2025,5,35,2,2,2
801027,974,2025,5,28,2,86,2
801027,974,2025,5,35,2,86,2
801036,1060,2025,5,28,2,50,6
801036,1060,2025,5,35,2,50,6
801098,7994,2025,5,14,2,63,11
801098,7994,2025,5,56,2,63,11
801166,219,2025,5,28,2,46,4
801166,219,2025,5,35,2,46,4
801179,239,2025,5,14,2,2,2
801179,239,2025,5,56,2,2,2
801225,364,2025,5,28,2,94,6
801225,364,2025,5,35,2,94,6
801261,452,2025,5,28,2,21,2
801261,452,2025,5,35,2,21,2
801263,454,2025,5,14,2,56,10
801263,454,2025,5,56,2,56,10
801264,455,2025,5,14,2,96,2
801264,455,2025,5,56,2,96,2
801272,482,2025,5,28,2,66,10
801272,482,2025,5,35,2,66,10
801321,659,2025,5,14,2,84,2
801321,659,2025,5,56,2,84,2
801371,787,2025,5,28,2,97,2
801371,787,2025,5,35,2,97,2
801375,793,2025,5,14,2,68,2
801375,793,2025,5,56,2,68,2
801431,3123,2025,5,14,2,85,2
801431,3123,2025,5,56,2,85,2
801475,11,2025,5,14,2,64,2
801475,11,2025,5,56,2,64,2
801559,258,2025,5,28,2,32,6
801559,258,2025,5,35,2,32,6
801572,307,2025,5,14,2,67,12
801572,307,2025,5,56,2,67,12
801589,360,2025,5,14,2,58,2
801589,360,2025,5,56,2,58,2
801596,370,2025,5,14,2,88,3
801596,370,2025,5,56,2,88,3
801643,506,2025,5,28,2,72,11
801643,506,2025,5,35,2,72,11
801711,720,2025,5,28,2,39,6
801711,720,2025,5,35,2,39,6
801739,788,2025,5,14,2,81,4
801739,788,2025,5,56,2,81,4
801748,799,2025,5,28,2,20,12
801748,799,2025,5,35,2,20,12
801771,1065,2025,5,14,2,87,5
801771,1065,2025,5,56,2,87,5
801785,2004,2025,5,14,2,53,10
801785,2004,2025,5,56,2,53,10
801786,2005,2025,5,28,2,41,12
801786,2005,2025,5,35,2,41,12
801795,3116,2025,5,28,2,6,6
801795,3116,2025,5,35,2,6,6
801822,7982,2025,5,28,2,74,4
801822,7982,2025,5,35,2,74,4
801850,30,2025,5,28,2,92,1
801850,30,2025,5,35,2,92,1
801899,218,2025,5,28,2,48,8
801899,218,2025,5,35,2,48,8
801939,307,2025,5,14,2,7,6
801939,307,2025,5,56,2,7,6
801940,311,2025,5,14,2,20,12
801940,311,2025,5,56,2,20,12
801963,370,2025,5,28,2,14,6
801963,370,2025,5,35,2,14,6
801996,17,2025,5,28,2,27,10
801996,17,2025,5,35,2,27,10
802011,28,2025,5,14,2,93,11
802011,28,2025,5,56,2,93,11
802015,30,2025,5,14,2,94,6
802015,30,2025,5,56,2,94,6
802023,60,2025,5,28,2,5,2
802023,60,2025,5,35,2,5,2
802028,69,2025,5,14,2,86,2
802028,69,2025,5,56,2,86,2
802067,103,2025,5,14,2,5,2
802067,103,2025,5,56,2,5,2
802068,107,2025,5,14,2,79,7
802068,107,2025,5,56,2,79,7
802074,114,2025,5,14,2,46,4
802074,114,2025,5,56,2,46,4
802153,210,2025,5,28,2,36,2
802153,210,2025,5,35,2,36,2
802171,218,2025,5,28,2,10,4
802171,218,2025,5,35,2,10,4
802172,218,2025,5,28,2,7,6
802172,218,2025,5,35,2,7,6
802250,252,2025,5,28,2,57,6
802250,252,2025,5,35,2,57,6
802252,252,2025,5,28,2,25,6
802252,252,2025,5,35,2,25,6
802277,284,2025,5,28,2,69,10
802277,284,2025,5,35,2,69,10
802343,354,2025,5,28,2,79,7
802343,354,2025,5,35,2,79,7
802359,362,2025,5,14,2,66,10
802359,362,2025,5,56,2,66,10
802381,380,2025,5,28,2,15,2
802381,380,2025,5,35,2,15,2
802398,392,2025,5,28,2,54,2
802398,392,2025,5,35,2,54,2
802420,414,2025,5,28,2,16,6
802420,414,2025,5,35,2,16,6
802437,423,2025,5,28,2,26,4
802437,423,2025,5,35,2,26,4
802457,434,2025,5,28,2,59,6
802457,434,2025,5,35,2,59,6
802467,440,2025,5,28,2,90,2
802467,440,2025,5,35,2,90,2
802510,476,2025,5,14,2,97,2
802510,476,2025,5,56,2,97,2
802521,502,2025,5,28,2,18,6
802521,502,2025,5,35,2,18,6
802547,520,2025,5,28,2,9,6
802547,520,2025,5,35,2,9,6
802551,524,2025,5,28,2,3,2
802551,524,2025,5,35,2,3,2
802572,560,2025,5,28,2,43,2
802572,560,2025,5,35,2,43,2
802584,606,2025,5,28,2,98,2
802584,606,2025,5,35,2,98,2
802592,612,2025,5,28,2,80,6
802592,612,2025,5,35,2,80,6
802603,620,2025,5,14,2,89,6
802603,620,2025,5,56,2,89,6
802626,639,2025,5,28,2,24,2
802626,639,2025,5,35,2,24,2
802631,642,2025,5,28,2,62,6
802631,642,2025,5,35,2,62,6
802635,643,2025,5,28,2,102,6
802635,643,2025,5,35,2,102,6
802662,656,2025,5,14,2,30,10
802662,656,2025,5,56,2,30,10
802675,660,2025,5,28,2,82,10
802675,660,2025,5,35,2,82,10
802706,674,2025,5,28,2,78,12
802706,674,2025,5,35,2,78,12
802720,704,2025,5,14,2,32,6
802720,704,2025,5,56,2,32,6
802761,734,2025,5,14,2,72,11
802761,734,2025,5,56,2,72,11
802770,738,2025,5,28,2,38,4
802770,738,2025,5,35,2,38,4
802783,769,2025,5,28,2,47,4
802783,769,2025,5,35,2,47,4
802795,773,2025,5,28,2,52,10
802795,773,2025,5,35,2,52,10
802796,773,2025,5,28,2,51,4
802796,773,2025,5,35,2,51,4
802892,968,2025,5,28,2,42,11
802892,968,2025,5,35,2,42,11
802907,975,2025,5,28,2,60,2
802907,975,2025,5,35,2,60,2
802920,1025,2025,5,14,2,57,6
802920,1025,2025,5,56,2,57,6
802923,1034,2025,5,14,2,92,1
802923,1034,2025,5,56,2,92,1
802932,1060,2025,5,14,2,15,2
802932,1060,2025,5,56,2,15,2
802996,2013,2025,5,28,2,65,6
802996,2013,2025,5,35,2,65,6
802999,2025,2025,5,14,2,16,6
802999,2025,2025,5,56,2,16,6
803027,3606,2025,5,28,2,37,6
803027,3606,2025,5,35,2,37,6
803032,3657,2025,5,14,2,50,6
803032,3657,2025,5,56,2,50,6
803037,3662,2025,5,28,2,45,10
803037,3662,2025,5,35,2,45,10
803039,3662,2025,5,14,2,39,6
803039,3662,2025,5,56,2,39,6
803062,5010,2025,5,28,2,83,2
803062,5010,2025,5,35,2,83,2
803145,233,2025,5,28,2,12,4
803145,233,2025,5,35,2,12,4
803162,610,2025,5,28,2,1,11
803162,610,2025,5,35,2,1,11
803194,2003,2025,5,28,2,70,2
803194,2003,2025,5,35,2,70,2
800183,524,2025,6,7,6,22,4
800187,532,2025,6,7,6,68,2
800251,738,2025,6,7,6,29,2
800324,2035,2025,6,14,6,73,6
800428,213,2025,6,7,6,93,11
800473,314,2025,6,7,6,61,2
800718,7935,2025,6,7,6,2,2
800818,245,2025,6,14,6,21,2
800821,249,2025,6,7,6,73,6
800980,729,2025,6,7,6,44,2
801158,209,2025,6,7,6,86,2
801236,392,2025,6,7,6,97,2
801257,440,2025,6,7,6,21,2
801259,442,2025,6,14,6,61,2
801377,795,2025,6,14,6,19,2
801407,1076,2025,6,7,6,88,3
801433,3656,2025,6,14,6,10,4
801495,89,2025,6,7,6,19,2
801512,156,2025,6,7,6,89,6
801533,219,2025,6,14,6,81,4
801547,240,2025,6,14,6,100,6
801594,368,2025,6,7,6,81,4
801863,90,2025,6,7,6,33,6
801905,230,2025,6,7,6,32,6
801975,6,2025,6,7,6,58,2
801978,8,2025,6,14,6,44,2
801983,9,2025,6,7,6,31,2
802016,39,2025,6,7,6,49,11
802145,208,2025,6,7,6,91,11
802181,221,2025,6,14,6,68,2
802199,234,2025,6,14,6,22,4
802229,243,2025,6,7,6,20,12
802407,398,2025,6,7,6,53,10
802699,670,2025,6,7,6,13,12
802813,779,2025,6,7,6,41,12
802855,797,2025,6,7,6,76,2
802874,960,2025,6,14,6,25,6
802937,1065,2025,6,7,6,6,6
803004,2035,2025,6,14,6,89,6
803059,5008,2025,6,7,6,48,8
803068,5012,2025,6,7,6,17,6
803111,7986,2025,6,14,6,91,11
803130,7994,2025,6,7,6,27,10
